reference_area,counterpart_area,TIME_PERIOD,OBS_VALUE
Austria,Denmark,2020,417.90000000000003
Austria,Egypt,1997,66.3
Austria,Egypt,1998,78.8
Austria,Egypt,1999,81.4
Austria,Egypt,2000,76.60000000000001
Austria,Egypt,2001,58.300000000000004
Austria,Egypt,2002,31.6
Austria,Egypt,2003,46.7
Austria,Egypt,2004,59.6
Austria,Egypt,2005,69.7
Austria,Egypt,2006,75.5
Austria,Egypt,2007,140.3
Austria,Egypt,2008,155.3
Austria,Egypt,2009,120.6
Austria,Egypt,2010,143.5
Austria,Egypt,2011,148.9
Austria,Egypt,2012,127.0
Austria,Egypt,2013,134.8
Austria,Egypt,2014,219.3
Austria,Egypt,2015,111.89999999999999
Austria,Egypt,2016,117.4
Austria,Egypt,2017,152.29999999999998
Austria,Egypt,2018,170.0
Austria,Egypt,2019,179.0
Austria,Egypt,2020,164.8
Austria,Estonia,1997,9.6
Austria,Estonia,1998,13.200000000000001
Austria,Estonia,1999,12.1
Austria,Estonia,2000,5.2
Austria,Estonia,2001,10.3
Austria,Estonia,2002,14.9
Austria,Estonia,2003,15.8
Austria,Estonia,2004,26.9
Austria,Estonia,2005,37.5
Austria,Estonia,2006,59.8
Austria,Estonia,2007,82.2
Austria,Estonia,2008,66.3
Austria,Estonia,2009,39.8
Austria,Estonia,2010,47.800000000000004
Austria,Estonia,2011,73.2
Austria,Estonia,2012,91.3
Austria,Estonia,2013,92.2
Austria,Estonia,2014,88.4
Austria,Estonia,2015,58.199999999999996
Austria,Estonia,2016,67.8
Austria,Estonia,2017,91.5
Austria,Estonia,2018,77.2
Austria,Estonia,2019,76.10000000000001
Austria,Estonia,2020,78.7
Austria,Finland,1997,220.9
Austria,Finland,1998,245.3
Austria,Finland,1999,231.2
Austria,Finland,2000,224.2
Austria,Finland,2001,258.8
Austria,Finland,2002,294.9
Austria,Finland,2003,284.5
Austria,Finland,2004,358.0
Austria,Finland,2005,356.6
Austria,Finland,2006,358.8
Austria,Finland,2007,438.9
Austria,Finland,2008,549.9
Austria,Finland,2009,355.0
Austria,Finland,2010,464.8
Austria,Finland,2011,557.5
Austria,Finland,2012,485.5
Austria,Finland,2013,481.1
Austria,Finland,2014,442.9
Austria,Finland,2015,429.3
Austria,Finland,2016,427.1
Austria,Finland,2017,513.3
Austria,Finland,2018,610.8
Austria,Finland,2019,536.1
Austria,Finland,2020,523.0
Austria,France,1997,1502.1
Austria,France,1998,1695.2
Austria,France,1999,1719.4
Austria,France,2000,1848.3
Austria,France,2001,2193.4
Austria,France,2002,2252.7999999999997
Austria,France,2003,2503.7
Austria,France,2004,2727.6
Austria,France,2005,3023.2
Austria,France,2006,3075.3
Austria,France,2007,3519.3
Austria,France,2008,4035.6
Austria,France,2009,3041.1
Austria,France,2010,3861.4
Austria,France,2011,4541.0
Austria,France,2012,4362.200000000001
Austria,France,2013,4550.4
Austria,France,2014,4558.7
Austria,France,2015,3416.8
Austria,France,2016,3529.4
Austria,France,2017,4233.0
Austria,France,2018,4785.2
Austria,France,2019,4375.5
Austria,France,2020,4437.4
Austria,Germany,1997,10261.9
Austria,Germany,1998,11542.2
Austria,Germany,1999,11738.199999999999
Austria,Germany,2000,11631.8
Austria,Germany,2001,11102.3
Austria,Germany,2002,11304.3
Austria,Germany,2003,13178.0
Austria,Germany,2004,16184.1
Austria,Germany,2005,18086.5
Austria,Germany,2006,20041.9
Austria,Germany,2007,22235.8
Austria,Germany,2008,24555.8
Austria,Germany,2009,18676.9
Austria,Germany,2010,24265.100000000002
Austria,Germany,2011,29370.2
Austria,Germany,2012,27404.4
Austria,Germany,2013,27835.0
Austria,Germany,2014,27403.6
Austria,Germany,2015,22626.7
Austria,Germany,2016,22827.899999999998
Austria,Germany,2017,25482.0
Austria,Germany,2018,29216.3
Austria,Germany,2019,25340.100000000002
Austria,Germany,2020,23490.100000000002
Austria,Greece,1997,191.7
Austria,Greece,1998,225.2
Austria,Greece,1999,228.7
Austria,Greece,2000,218.8
Austria,Greece,2001,227.20000000000002
Austria,Greece,2002,235.70000000000002
Austria,Greece,2003,375.20000000000005
Austria,Greece,2004,376.7
Austria,Greece,2005,412.1
Austria,Greece,2006,483.5
Austria,Greece,2007,706.5
Austria,Greece,2008,793.9
Austria,Greece,2009,506.5
Austria,Greece,2010,444.3
Austria,Greece,2011,337.3
Austria,Greece,2012,306.8
Austria,Greece,2013,334.3
Austria,Greece,2014,325.6
Austria,Greece,2015,245.0
Austria,Greece,2016,281.09999999999997
Austria,Greece,2017,291.9
Austria,Greece,2018,305.3
Austria,Greece,2019,334.6
Austria,Greece,2020,333.9
Austria,Hungary,1997,1307.0
Austria,Hungary,1998,1478.8
Austria,Hungary,1999,1531.0
Austria,Hungary,2000,1545.8
Austria,Hungary,2001,1572.5
Austria,Hungary,2002,1672.6
Austria,Hungary,2003,1905.7
Austria,Hungary,2004,3230.1000000000004
Austria,Hungary,2005,2855.8
Austria,Hungary,2006,3029.5
Austria,Hungary,2007,3461.0
Austria,Hungary,2008,4235.3
Austria,Hungary,2009,2885.8
Austria,Hungary,2010,3249.9
Austria,Hungary,2011,3440.7
Austria,Hungary,2012,3237.4
Austria,Hungary,2013,3532.3
Austria,Hungary,2014,3858.3
Austria,Hungary,2015,3207.8
Austria,Hungary,2016,3299.0
Austria,Hungary,2017,3773.5
Austria,Hungary,2018,4930.1
Austria,Hungary,2019,4882.4
Austria,Hungary,2020,3828.0
Austria,Iceland,1997,7.6
Austria,Iceland,1998,9.5
Austria,Iceland,1999,11.3
Austria,Iceland,2000,12.700000000000001
Austria,Iceland,2001,9.9
Austria,Iceland,2002,9.8
Austria,Iceland,2003,10.4
Austria,Iceland,2004,13.8
Austria,Iceland,2005,19.0
Austria,Iceland,2006,23.7
Austria,Iceland,2007,28.4
Austria,Iceland,2008,27.7
Austria,Iceland,2009,16.0
Austria,Iceland,2010,11.2
Austria,Iceland,2011,43.800000000000004
Austria,Iceland,2012,22.099999999999998
Austria,Iceland,2013,26.3
Austria,Iceland,2014,18.1
Austria,Iceland,2015,18.5
Austria,Iceland,2016,19.400000000000002
Austria,Iceland,2017,27.2
Austria,Iceland,2018,29.3
Austria,Iceland,2019,27.0
Austria,Iceland,2020,22.8
Austria,India,1997,108.4
Austria,India,1998,79.8
Austria,India,1999,91.4
Austria,India,2000,85.4
Austria,India,2001,101.5
Austria,India,2002,172.9
Austria,India,2003,190.2
Austria,India,2004,320.8
Austria,India,2005,367.6
Austria,India,2006,528.4
Austria,India,2007,698.5
Austria,India,2008,798.2
Austria,India,2009,775.6999999999999
Austria,India,2010,983.7
Austria,India,2011,1186.3
Austria,India,2012,1235.8999999999999
Austria,India,2013,952.5999999999999
Austria,India,2014,892.3000000000001
Austria,India,2015,975.0000000000001
Austria,India,2016,999.1
Austria,India,2017,1023.3
Austria,India,2018,875.3
Austria,India,2019,760.9
Austria,India,2020,691.8
Austria,Indonesia,1997,237.4
Austria,Indonesia,1998,156.0
Austria,Indonesia,1999,141.6
Austria,Indonesia,2000,383.1
Austria,Indonesia,2001,119.5
Austria,Indonesia,2002,83.0
Austria,Indonesia,2003,72.7
Austria,Indonesia,2004,82.8
Austria,Indonesia,2005,120.2
Austria,Indonesia,2006,115.0
Austria,Indonesia,2007,184.70000000000002
Austria,Indonesia,2008,299.5
Austria,Indonesia,2009,210.89999999999998
Austria,Indonesia,2010,238.5
Austria,Indonesia,2011,372.7
Austria,Indonesia,2012,324.9
Austria,Indonesia,2013,357.1
Austria,Indonesia,2014,329.8
Austria,Indonesia,2015,278.2
Austria,Indonesia,2016,342.4
Austria,Indonesia,2017,343.5
Austria,Indonesia,2018,336.7
Austria,Indonesia,2019,226.4
Austria,Indonesia,2020,243.2
Austria,Ireland,1997,57.3
Austria,Ireland,1998,57.1
Austria,Ireland,1999,78.0
Austria,Ireland,2000,67.4
Austria,Ireland,2001,87.0
Austria,Ireland,2002,100.1
Austria,Ireland,2003,105.1
Austria,Ireland,2004,134.9
Austria,Ireland,2005,185.0
Austria,Ireland,2006,198.0
Austria,Ireland,2007,236.9
Austria,Ireland,2008,382.3
Austria,Ireland,2009,397.7
Austria,Ireland,2010,310.6
Austria,Ireland,2011,318.1
Austria,Ireland,2012,279.5
Austria,Ireland,2013,299.0
Austria,Ireland,2014,300.4
Austria,Ireland,2015,322.0
Austria,Ireland,2016,362.8
Austria,Ireland,2017,424.1
Austria,Ireland,2018,638.3
Austria,Ireland,2019,828.0
Austria,Ireland,2020,526.0
Austria,Israel,1997,117.8
Austria,Israel,1998,96.7
Austria,Israel,1999,99.9
Austria,Israel,2000,98.8
Austria,Israel,2001,99.2
Austria,Israel,2002,105.30000000000001
Austria,Israel,2003,118.2
Austria,Israel,2004,147.20000000000002
Austria,Israel,2005,135.3
Austria,Israel,2006,150.7
Austria,Israel,2007,262.1
Austria,Israel,2008,208.60000000000002
Austria,Israel,2009,156.0
Austria,Israel,2010,202.1
Austria,Israel,2011,291.6
Austria,Israel,2012,258.7
Austria,Israel,2013,285.6
Austria,Israel,2014,317.6
Austria,Israel,2015,276.0
Austria,Israel,2016,306.6
Austria,Israel,2017,475.0
Austria,Israel,2018,355.1
Austria,Israel,2019,323.7
Austria,Israel,2020,425.6
Austria,Italy,1997,3671.6
Austria,Italy,1998,4002.1
Austria,Italy,1999,4120.2
Austria,Italy,2000,4238.9
Austria,Italy,2001,4534.0
Austria,Italy,2002,5243.4
Austria,Italy,2003,6166.5
Austria,Italy,2004,6554.3
Austria,Italy,2005,6726.3
Austria,Italy,2006,7540.599999999999
Austria,Italy,2007,8412.5
Austria,Italy,2008,8678.7
Austria,Italy,2009,6690.599999999999
Austria,Italy,2010,7492.1
Austria,Italy,2011,8007.8
Austria,Italy,2012,6851.8
Austria,Italy,2013,7138.599999999999
Austria,Italy,2014,6915.5
Austria,Italy,2015,5978.8
Austria,Italy,2016,6187.2
Austria,Italy,2017,7359.9
Austria,Italy,2018,9127.199999999999
Austria,Italy,2019,8592.5
Austria,Italy,2020,6834.4
Austria,Japan,1997,596.7
Austria,Japan,1998,472.1
Austria,Japan,1999,637.6
Austria,Japan,2000,689.0
Austria,Japan,2001,722.0
Austria,Japan,2002,714.9
Austria,Japan,2003,824.2
Austria,Japan,2004,1023.0
Austria,Japan,2005,1109.1
Austria,Japan,2006,1129.2
Austria,Japan,2007,1198.9
Austria,Japan,2008,1284.3
Austria,Japan,2009,878.6
Austria,Japan,2010,1110.6
Austria,Japan,2011,1501.7
Austria,Japan,2012,1463.1000000000001
Austria,Japan,2013,1330.7
Austria,Japan,2014,1340.0
Austria,Japan,2015,1115.4
Austria,Japan,2016,1268.0
Austria,Japan,2017,1250.4
Austria,Japan,2018,1460.5
Austria,Japan,2019,1603.8
Austria,Japan,2020,1494.5
Austria,Jordan,1997,9.1
Austria,Jordan,1998,10.9
Austria,Jordan,1999,10.9
Austria,Jordan,2000,10.9
Austria,Jordan,2001,10.600000000000001
Austria,Jordan,2002,11.2
Austria,Jordan,2003,10.5
Austria,Jordan,2004,12.899999999999999
Austria,Jordan,2005,19.6
Austria,Jordan,2006,15.8
Austria,Jordan,2007,25.700000000000003
Austria,Jordan,2008,24.7
Austria,Jordan,2009,20.5
Austria,Jordan,2010,22.6
Austria,Jordan,2011,41.199999999999996
Austria,Jordan,2012,42.099999999999994
Austria,Jordan,2013,37.0
Austria,Jordan,2014,39.7
Austria,Jordan,2015,36.199999999999996
Austria,Jordan,2016,33.0
Austria,Jordan,2017,39.1
Austria,Jordan,2018,38.6
Austria,Jordan,2019,30.2
Austria,Jordan,2020,33.8
Austria,Kazakhstan,1997,25.6
Austria,Kazakhstan,1998,31.099999999999998
Austria,Kazakhstan,1999,15.0
Austria,Kazakhstan,2000,12.3
Austria,Kazakhstan,2001,26.5
Austria,Kazakhstan,2002,28.700000000000003
Austria,Kazakhstan,2003,31.6
Austria,Kazakhstan,2004,75.1
Austria,Kazakhstan,2005,72.3
Austria,Kazakhstan,2006,96.3
Austria,Kazakhstan,2007,107.39999999999999
Austria,Kazakhstan,2008,119.6
Austria,Kazakhstan,2009,140.4
Austria,Kazakhstan,2010,152.0
Austria,Kazakhstan,2011,122.3
Austria,Kazakhstan,2012,141.4
Austria,Kazakhstan,2013,170.4
Austria,Kazakhstan,2014,148.6
Austria,Kazakhstan,2015,119.2
Austria,Kazakhstan,2016,110.2
Austria,Kazakhstan,2017,107.2
Austria,Kazakhstan,2018,121.0
Austria,Kazakhstan,2019,116.10000000000001
Austria,Kazakhstan,2020,83.1
Austria,Laos,1997,3.7
Austria,Laos,1998,3.9
Austria,Laos,1999,4.9
Austria,Laos,2000,5.3
Austria,Laos,2001,5.199999999999999
Austria,Laos,2002,5.2
Austria,Laos,2003,4.7
Austria,Laos,2004,5.2
Austria,Laos,2005,7.2
Austria,Laos,2006,9.200000000000001
Austria,Laos,2007,13.0
Austria,Laos,2008,18.0
Austria,Laos,2009,17.9
Austria,Laos,2010,1.9000000000000001
Austria,Laos,2011,1.1
Austria,Laos,2012,0.5
Austria,Laos,2013,2.1
Austria,Laos,2014,2.1
Austria,Laos,2015,1.2
Austria,Laos,2016,2.3
Austria,Laos,2017,77.89999999999999
Austria,Laos,2018,21.1
Austria,Laos,2019,14.299999999999999
Austria,Laos,2020,4.1
Austria,Latvia,1997,10.7
Austria,Latvia,1998,16.9
Austria,Latvia,1999,16.7
Austria,Latvia,2000,16.0
Austria,Latvia,2001,20.0
Austria,Latvia,2002,26.9
Austria,Latvia,2003,32.8
Austria,Latvia,2004,43.199999999999996
Austria,Latvia,2005,62.8
Austria,Latvia,2006,85.1
